page,text,p,start,end,type,description
316,the “International Dep[artment],4,68,99,ORG,"Companies, agencies, institutions, etc."
316,Fascisti,4,108,116,NORP,Nationalities or religious or political groups
316,English,4,216,223,NORP,Nationalities or religious or political groups
316,Kaiser,4,297,303,PERSON,"People, including fictional"
316,Cameron,6,13,20,PERSON,"People, including fictional"
317,"Friday, October 20, 1922",1,0,24,DATE,Absolute or relative dates or periods
318,"Saturday, October 21, 1922",1,0,26,DATE,Absolute or relative dates or periods
318,Naimi,3,0,5,PERSON,"People, including fictional"
318,Ugo Gnoli,4,30,39,PERSON,"People, including fictional"
318,Zangwills,5,10,19,PERSON,"People, including fictional"
318,Naimi,5,21,26,PERSON,"People, including fictional"
318,Gnoli,5,31,36,PERSON,"People, including fictional"
318,Gnoli,5,65,70,PERSON,"People, including fictional"
318,first,5,108,113,ORDINAL,"""first"", ""second"", etc."
319,"Sunday, October 22, 1922",1,0,24,DATE,Absolute or relative dates or periods
319,Zangwill,3,5,13,PERSON,"People, including fictional"
319,Villa Medici,3,25,37,FAC,"Buildings, airports, highways, bridges, etc."
319,Ross,3,44,48,PERSON,"People, including fictional"
319,Strong,3,53,59,PERSON,"People, including fictional"
319,Sybil,3,61,66,PERSON,"People, including fictional"
319,Strong,3,122,128,PERSON,"People, including fictional"
319,Zangwills,4,4,13,PERSON,"People, including fictional"
319,Naimi,5,0,5,PERSON,"People, including fictional"
319,Gnoli,5,10,15,PERSON,"People, including fictional"
320,"Monday, October 23, 1922",1,0,24,DATE,Absolute or relative dates or periods
320,Cecil,3,16,21,PERSON,"People, including fictional"
321,"Tuesday, October 24, 1922",1,0,25,DATE,Absolute or relative dates or periods
321,Zangwills,3,5,14,PERSON,"People, including fictional"
321,Bardini,3,37,44,PERSON,"People, including fictional"
321,Duveens,3,87,94,PERSON,"People, including fictional"
321,Baron von Hadeln,4,0,16,PERSON,"People, including fictional"
321,Zangwills,5,11,20,PERSON,"People, including fictional"
321,Pagel,5,37,42,PERSON,"People, including fictional"
321,Mabel Price,5,73,84,PERSON,"People, including fictional"
321,Ojettis,6,32,39,PERSON,"People, including fictional"
321,Ross,6,49,53,PERSON,"People, including fictional"
321,Confusion of Tongues,6,58,78,WORK_OF_ART,"Titles of books, songs, etc."
321,Zangwill on Zionism,7,5,24,WORK_OF_ART,"Titles of books, songs, etc."
321,B.B.,7,34,38,PERSON,"People, including fictional"
322,"Wednesday, October 25, 1922",1,0,27,DATE,Absolute or relative dates or periods
322,Placci,3,0,6,PERSON,"People, including fictional"
322,B.B.,3,33,37,PERSON,"People, including fictional"
322,BB,3,71,73,PERSON,"People, including fictional"
322,Nicky,3,258,263,PERSON,"People, including fictional"
322,Nicky,4,0,5,PERSON,"People, including fictional"
322,Geoffrey,4,27,35,PERSON,"People, including fictional"
322,Bardini,6,0,7,PERSON,"People, including fictional"
322,Fra Angelico,6,35,47,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
322,BB,6,52,54,PERSON,"People, including fictional"
322,Geoffrey,7,0,8,PERSON,"People, including fictional"
322,Sybil,7,29,34,PERSON,"People, including fictional"
323,"Thursday, October 26, 1922",1,0,26,DATE,Absolute or relative dates or periods
323,Paolini,4,0,7,PERSON,"People, including fictional"
323,Bellini,4,31,38,PERSON,"People, including fictional"
323,Crivelli,4,52,60,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
323,B.B.,4,69,73,PERSON,"People, including fictional"
323,Annette Kolb,5,0,12,PERSON,"People, including fictional"
323,the Marchesa Farinola,5,17,38,PERSON,"People, including fictional"
323,Vernon Lee,5,62,72,PERSON,"People, including fictional"
323,Price,5,82,87,PERSON,"People, including fictional"
323,Zangwill,5,133,141,PERSON,"People, including fictional"
323,Gertrude Stein’s,5,153,169,PERSON,"People, including fictional"
323,Tender Buttons,5,171,185,WORK_OF_ART,"Titles of books, songs, etc."
323,Paget,5,196,201,PERSON,"People, including fictional"
323,Zangwill,5,275,283,PERSON,"People, including fictional"
323,Walter Berry,6,0,12,PERSON,"People, including fictional"
323,Lloyd George,6,40,52,PERSON,"People, including fictional"
323,Geoffrey,7,28,36,PERSON,"People, including fictional"
324,"Friday, October 27, 1922",1,0,24,DATE,Absolute or relative dates or periods
324,Nicky,3,0,5,PERSON,"People, including fictional"
324,Geoffrey,3,27,35,PERSON,"People, including fictional"
324,first,3,156,161,ORDINAL,"""first"", ""second"", etc."
324,first,4,9,14,ORDINAL,"""first"", ""second"", etc."
324,Day,4,16,19,WORK_OF_ART,"Titles of books, songs, etc."
324,James Keeley,5,5,17,PERSON,"People, including fictional"
324,2,5,22,23,CARDINAL,Numerals that do not fall under another type
324,Chicago,5,35,42,GPE,"Countries, cities, states"
324,Beit,6,5,9,PERSON,"People, including fictional"
324,Kitty Duff,7,0,10,PERSON,"People, including fictional"
324,two,7,29,32,CARDINAL,Numerals that do not fall under another type
324,Lunatis,7,66,73,PERSON,"People, including fictional"
324,Susan Downing,8,5,18,PERSON,"People, including fictional"
324,Thornely Gilson,8,29,44,PERSON,"People, including fictional"
324,McComb,9,4,10,PERSON,"People, including fictional"
324,Harvard,9,12,19,ORG,"Companies, agencies, institutions, etc."
324,Wickham,10,4,11,PERSON,"People, including fictional"
324,Johnny Waterfield,10,26,43,PERSON,"People, including fictional"
324,Aubrey Waterfield,11,0,17,PERSON,"People, including fictional"
324,Dina Galli,12,18,28,PERSON,"People, including fictional"
324,Florentine Play,12,44,59,ORG,"Companies, agencies, institutions, etc."
324,Madama Oretta,12,67,80,WORK_OF_ART,"Titles of books, songs, etc."
325,"Saturday, October 28, 1922",1,0,26,DATE,Absolute or relative dates or periods
325,Naimi,3,0,5,PERSON,"People, including fictional"
325,Janet,4,10,15,PERSON,"People, including fictional"
325,American,4,26,34,NORP,Nationalities or religious or political groups
325,Egre,4,113,117,PERSON,"People, including fictional"
325,Spender,4,132,139,PERSON,"People, including fictional"
325,100000,5,18,24,CARDINAL,Numerals that do not fall under another type
325,Fascisti,5,25,33,NORP,Nationalities or religious or political groups
325,Rome,5,46,50,GPE,"Countries, cities, states"
326,"Sunday, October 29, 1922",1,0,24,DATE,Absolute or relative dates or periods
326,NaimiNicky,2,0,10,PERSON,"People, including fictional"
326,Zangwills,3,0,9,PERSON,"People, including fictional"
326,Villa Medici and Strongs,4,10,34,ORG,"Companies, agencies, institutions, etc."
326,Henry Harris,5,0,12,PERSON,"People, including fictional"
326,Burns,5,34,39,PERSON,"People, including fictional"
326,Pierpont Morgan,5,66,81,ORG,"Companies, agencies, institutions, etc."
326,Julia,6,0,5,PERSON,"People, including fictional"
326,Hester Pellet,6,21,34,PERSON,"People, including fictional"
327,"Monday, October 30, 1922",1,0,24,DATE,Absolute or relative dates or periods
327,Nicky,3,0,5,PERSON,"People, including fictional"
327,Ross,4,12,16,PERSON,"People, including fictional"
327,Enniskillen,4,93,104,PERSON,"People, including fictional"
327,Kathleen Villiers,4,127,144,PERSON,"People, including fictional"
327,Sybil,5,0,5,PERSON,"People, including fictional"
327,Geoffrey,5,10,18,PERSON,"People, including fictional"
327,Margaret] Strong,5,24,40,PERSON,"People, including fictional"
327,Gerald Wellesley,5,50,66,PERSON,"People, including fictional"
327,Aubrey Waterfield,5,84,101,PERSON,"People, including fictional"
327,Wickliain,5,120,129,PERSON,"People, including fictional"
327,Geoffrey,5,131,139,PERSON,"People, including fictional"
327,Nicky,5,187,192,PERSON,"People, including fictional"
327,Sybil,5,242,247,PERSON,"People, including fictional"
327,Sybil,5,339,344,PERSON,"People, including fictional"
327,Margaret],5,404,413,PERSON,"People, including fictional"
327,Ronald Storrs,5,462,475,PERSON,"People, including fictional"
328,"Tuesday, October 31, 1922",1,0,25,DATE,Absolute or relative dates or periods
328,BB,3,21,23,PERSON,"People, including fictional"
328,Nicky,3,127,132,PERSON,"People, including fictional"
328,Geoffrey,3,145,153,PERSON,"People, including fictional"
328,M.,4,0,2,PERSON,"People, including fictional"
328,René Gimpel,4,12,23,PERSON,"People, including fictional"
328,Jo Duveen’s,4,45,56,PERSON,"People, including fictional"
328,BB,4,100,102,PERSON,"People, including fictional"
328,Cecil,5,0,5,PERSON,"People, including fictional"
328,Nicky,5,36,41,PERSON,"People, including fictional"
328,Geoffrey,5,124,132,PERSON,"People, including fictional"
328,Mussolini,6,0,9,PERSON,"People, including fictional"
328,Thaon di Revel,6,37,51,PERSON,"People, including fictional"
328,the Marine _____ War with Jugoslavia,6,55,91,EVENT,"Named hurricanes, battles, wars, sports events, etc."
329,"Wednesday, November 1, 1922",1,0,27,DATE,Absolute or relative dates or periods
329,Nicky,3,3,8,PERSON,"People, including fictional"
329,B.B.,4,0,4,PERSON,"People, including fictional"
329,B.B.,6,0,4,PERSON,"People, including fictional"
329,M_g__s,6,37,43,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
329,Castel di Poggio,6,47,63,GPE,"Countries, cities, states"
329,Patricolo,7,0,9,PERSON,"People, including fictional"
329,alle 3 a.m.,7,205,216,TIME,Times smaller than a day
329,16,7,251,253,QUANTITY,"Measurements, as of weight or distance"
330,"Thursday, November 2, 1922",1,0,26,DATE,Absolute or relative dates or periods
330,B.B.,3,12,16,PERSON,"People, including fictional"
330,Geoffrey,3,29,37,PERSON,"People, including fictional"
330,Gerald,3,47,53,PERSON,"People, including fictional"
330,Sybil,3,77,82,PERSON,"People, including fictional"
330,Hopkinson,3,182,191,PERSON,"People, including fictional"
330,Patterson,3,240,249,PERSON,"People, including fictional"
331,"Friday, November 3, 1922",1,0,24,DATE,Absolute or relative dates or periods
331,2nd,3,3,6,ORDINAL,"""first"", ""second"", etc."
331,Enniskillen,4,5,16,PERSON,"People, including fictional"
331,Kathleen Villiers,5,5,22,PERSON,"People, including fictional"
331,Villiers,6,5,13,PERSON,"People, including fictional"
331,three,6,19,24,CARDINAL,Numerals that do not fall under another type
331,three,6,40,45,CARDINAL,Numerals that do not fall under another type
331,Villino,6,90,97,PERSON,"People, including fictional"
331,Hooker,7,14,20,PERSON,"People, including fictional"
331,H.,7,27,29,PERSON,"People, including fictional"
331,Hammond,8,14,21,PERSON,"People, including fictional"
331,Lindley,9,5,12,PERSON,"People, including fictional"
331,Ross,10,5,9,PERSON,"People, including fictional"
331,Ch. G. Henderson,11,4,20,PERSON,"People, including fictional"
331,New College,11,22,33,ORG,"Companies, agencies, institutions, etc."
331,Wickham,12,4,11,PERSON,"People, including fictional"
331,Johnny,13,0,6,PERSON,"People, including fictional"
331,Alys,14,0,4,PERSON,"People, including fictional"
331,Bertie,14,17,23,PERSON,"People, including fictional"
331,Chelsea,14,40,47,PERSON,"People, including fictional"
332,"Saturday, November 4, 1922",1,0,26,DATE,Absolute or relative dates or periods
332,Naimi,2,22,27,PERSON,"People, including fictional"
332,summer,3,38,44,DATE,Absolute or relative dates or periods
332,Signor Nicodemi,4,0,15,PERSON,"People, including fictional"
332,the Brescia Gallery,4,29,48,ORG,"Companies, agencies, institutions, etc."
332,10.30,4,57,62,TIME,Times smaller than a day
332,Casa Boccaccio,6,22,36,FAC,"Buildings, airports, highways, bridges, etc."
332,Waterfields,6,46,57,FAC,"Buildings, airports, highways, bridges, etc."
332,Lina,6,143,147,PERSON,"People, including fictional"
332,nearly £400,6,175,186,MONEY,"Monetary values, including unit"
332,Italian,6,203,210,NORP,Nationalities or religious or political groups
332,Italy,6,230,235,GPE,"Countries, cities, states"
333,"Sunday, November 5, 1922",1,0,24,DATE,Absolute or relative dates or periods
333,Naimi,2,18,23,PERSON,"People, including fictional"
333,Glorious day,3,0,12,DATE,Absolute or relative dates or periods
333,first,3,18,23,ORDINAL,"""first"", ""second"", etc."
333,Kitson,3,30,36,PERSON,"People, including fictional"
333,Julia,3,55,60,PERSON,"People, including fictional"
333,Pellett,3,81,88,PERSON,"People, including fictional"
333,Villa Medici,3,139,151,FAC,"Buildings, airports, highways, bridges, etc."
333,Geoffrey,3,153,161,PERSON,"People, including fictional"
333,Strong,4,12,18,PERSON,"People, including fictional"
333,Ross,4,67,71,PERSON,"People, including fictional"
333,Waterfields,5,4,15,PERSON,"People, including fictional"
333,Lina,5,28,32,PERSON,"People, including fictional"
333,night,5,70,75,TIME,Times smaller than a day
333,Rome,5,85,89,GPE,"Countries, cities, states"
333,Mussolini,5,122,131,PERSON,"People, including fictional"
333,Observer,5,152,160,WORK_OF_ART,"Titles of books, songs, etc."
334,"Monday, November 6, 1922",1,0,24,DATE,Absolute or relative dates or periods
334,Cameron,2,23,30,PERSON,"People, including fictional"
334,McCom,3,5,10,PERSON,"People, including fictional"
334,McComb,4,5,11,PERSON,"People, including fictional"
334,B.B.,4,46,50,PERSON,"People, including fictional"
334,Ross,4,69,73,PERSON,"People, including fictional"
334,Cameron,5,33,40,PERSON,"People, including fictional"
334,several hours,5,49,62,TIME,Times smaller than a day
334,Sicily,5,136,142,GPE,"Countries, cities, states"
334,Josephine Griswold,5,148,166,PERSON,"People, including fictional"
335,"Tuesday, November 7, 1922",1,0,25,DATE,Absolute or relative dates or periods
335,Cameron,2,23,30,PERSON,"People, including fictional"
335,Placci,3,0,6,PERSON,"People, including fictional"
335,B.B.,3,62,66,PERSON,"People, including fictional"
335,Nicky,5,49,54,PERSON,"People, including fictional"
335,Iris,5,56,60,PERSON,"People, including fictional"
335,Byba,5,62,66,PERSON,"People, including fictional"
335,Kitson,5,76,82,PERSON,"People, including fictional"
335,Mario Bacciocchi,5,89,105,PERSON,"People, including fictional"
335,Henderson,5,107,116,PERSON,"People, including fictional"
335,Wickham,5,118,125,PERSON,"People, including fictional"
335,Pinsent,5,130,137,PERSON,"People, including fictional"
335,Cameron,5,148,155,PERSON,"People, including fictional"
335,B.B.,5,157,161,PERSON,"People, including fictional"
335,Aubrey,5,165,171,PERSON,"People, including fictional"
335,Age,5,196,199,PERSON,"People, including fictional"
335,M___wood,5,243,251,PERSON,"People, including fictional"
335,Maurice Amos,6,9,21,PERSON,"People, including fictional"
335,Patricolo,6,28,37,PERSON,"People, including fictional"
336,"Wednesday, November 8, 1922",1,0,27,DATE,Absolute or relative dates or periods
336,Cameron,2,27,34,PERSON,"People, including fictional"
336,Offner,5,4,10,PERSON,"People, including fictional"
336,B.B.,5,42,46,PERSON,"People, including fictional"
336,Lizzie Cameron,5,51,65,PERSON,"People, including fictional"
336,Strongs,5,81,88,PERSON,"People, including fictional"
336,Fiesole,5,138,145,FAC,"Buildings, airports, highways, bridges, etc."
336,Lizzie,5,147,153,PERSON,"People, including fictional"
336,B.B.,5,208,212,PERSON,"People, including fictional"
336,Sybil,5,223,228,PERSON,"People, including fictional"
336,Nicky,5,235,240,PERSON,"People, including fictional"
337,"Thursday, November 9, 1922",1,0,26,DATE,Absolute or relative dates or periods
337,Lizzie,3,0,6,PERSON,"People, including fictional"
337,Placci,3,29,35,PERSON,"People, including fictional"
337,Lazzaroni,3,46,55,PERSON,"People, including fictional"
337,Botticelli,3,81,91,WORK_OF_ART,"Titles of books, songs, etc."
337,2,3,203,204,CARDINAL,Numerals that do not fall under another type
337,Titian,3,225,231,WORK_OF_ART,"Titles of books, songs, etc."
337,Ross,4,10,14,PERSON,"People, including fictional"
337,Hendersons,4,32,42,PERSON,"People, including fictional"
337,Kitsons,4,47,54,PERSON,"People, including fictional"
337,Gino Bolle,4,116,126,PERSON,"People, including fictional"
337,Nicky,5,10,15,PERSON,"People, including fictional"
338,"Friday, November 10, 1922",1,0,25,DATE,Absolute or relative dates or periods
338,Naima,2,23,28,PERSON,"People, including fictional"
338,Cameron,3,25,32,PERSON,"People, including fictional"
338,Naimi,4,0,5,PERSON,"People, including fictional"
338,Sunday,5,31,37,DATE,Absolute or relative dates or periods
338,Vallombrosa,7,13,24,GPE,"Countries, cities, states"
338,Nov. 15,7,108,115,DATE,Absolute or relative dates or periods
338,Patricolo,8,8,17,PERSON,"People, including fictional"
338,40 years,9,6,14,DATE,Absolute or relative dates or periods
338,Committee,9,32,41,ORG,"Companies, agencies, institutions, etc."
338,Mosque,9,65,71,FAC,"Buildings, airports, highways, bridges, etc."
338,8 years,9,189,196,DATE,Absolute or relative dates or periods
338,1882-88,9,215,222,DATE,Absolute or relative dates or periods
338,Hertz Pasha,9,227,238,PERSON,"People, including fictional"
338,1888-1904,9,239,248,DATE,Absolute or relative dates or periods
338,Committee,9,262,271,ORG,"Companies, agencies, institutions, etc."
338,1916,9,299,303,DATE,Absolute or relative dates or periods
338,Mussulman,9,363,372,NORP,Nationalities or religious or political groups
338,the Sezione Quarta,9,438,456,ORG,"Companies, agencies, institutions, etc."
338,Boulac,9,514,520,GPE,"Countries, cities, states"
338,about 100 years,10,260,275,DATE,Absolute or relative dates or periods
339,"Saturday, November 11, 1922",1,0,27,DATE,Absolute or relative dates or periods
339,Cameron,2,5,12,PERSON,"People, including fictional"
339,Clear,2,14,19,PERSON,"People, including fictional"
339,Naimi,3,0,5,PERSON,"People, including fictional"
340,"Sunday, November 12, 1922",1,0,25,DATE,Absolute or relative dates or periods
340,Cameron,2,47,54,PERSON,"People, including fictional"
340,Margaret Strong,3,0,15,PERSON,"People, including fictional"
340,Laver,3,21,26,PERSON,"People, including fictional"
340,Rothenstein,3,28,39,PERSON,"People, including fictional"
340,Henderson,3,60,69,PERSON,"People, including fictional"
340,two,3,98,101,CARDINAL,Numerals that do not fall under another type
340,Gamberaia,3,119,128,PERSON,"People, including fictional"
340,Henderson,4,12,21,PERSON,"People, including fictional"
340,CreswellMr,5,5,15,PERSON,"People, including fictional"
340,Laver,5,17,22,PERSON,"People, including fictional"
340,HopkinsonMr,6,5,16,PERSON,"People, including fictional"
340,Wickham,6,18,25,PERSON,"People, including fictional"
340,VaughanJohnny,7,5,18,PERSON,"People, including fictional"
340,PolkinghorneB.B.,8,5,21,PERSON,"People, including fictional"
340,JuliaNicky,9,0,10,PERSON,"People, including fictional"
340,Idesta PelletMrs,10,0,16,PERSON,"People, including fictional"
340,Cameron,10,18,25,PERSON,"People, including fictional"
340,Sturt,11,5,10,PERSON,"People, including fictional"
340,Friday,13,27,33,DATE,Absolute or relative dates or periods
341,"Monday, November 13, 1922",1,0,25,DATE,Absolute or relative dates or periods
341,B.B.,3,16,20,PERSON,"People, including fictional"
341,one,3,25,28,CARDINAL,Numerals that do not fall under another type
341,two,3,151,154,CARDINAL,Numerals that do not fall under another type
342,"Tuesday, November 14, 1922",1,0,26,DATE,Absolute or relative dates or periods
342,Hopkinson,2,19,28,PERSON,"People, including fictional"
342,Vaughan,3,9,16,PERSON,"People, including fictional"
342,Cameron,4,28,35,PERSON,"People, including fictional"
342,5,4,44,45,TIME,Times smaller than a day
342,Elisina Igler,4,82,95,PERSON,"People, including fictional"
342,Gioia,4,113,118,PERSON,"People, including fictional"
342,Filippi,4,132,139,PERSON,"People, including fictional"
342,Leslie Hopkinson,4,158,174,PERSON,"People, including fictional"
342,Miss Vaughan,4,190,202,PERSON,"People, including fictional"
342,Tuscan,4,227,233,NORP,Nationalities or religious or political groups
342,Vaughan,4,299,306,PERSON,"People, including fictional"
343,"Wednesday, November 15, 1922",1,0,28,DATE,Absolute or relative dates or periods
343,Igler,3,5,10,PERSON,"People, including fictional"
343,Harris,3,19,25,PERSON,"People, including fictional"
343,Nicky,3,41,46,PERSON,"People, including fictional"
343,morning,3,110,117,TIME,Times smaller than a day
343,B.B.,3,139,143,PERSON,"People, including fictional"
343,Harris,3,148,154,PERSON,"People, including fictional"
343,the afternoon,3,158,171,TIME,Times smaller than a day
343,Gamberaia,3,189,198,GPE,"Countries, cities, states"
343,Vallombrosa,3,269,280,GPE,"Countries, cities, states"
343,B.B.,3,282,286,PERSON,"People, including fictional"
343,von,4,4,7,PERSON,"People, including fictional"
343,Harrachs,4,8,16,PERSON,"People, including fictional"
343,2,5,1,2,CARDINAL,Numerals that do not fall under another type
343,Percy Lubbock’s,6,5,20,PERSON,"People, including fictional"
343,Earlham,6,22,29,WORK_OF_ART,"Titles of books, songs, etc."
343,Craft of Fiction,6,106,122,WORK_OF_ART,"Titles of books, songs, etc."
344,"Thursday, November 16, 1922",1,0,27,DATE,Absolute or relative dates or periods
344,Creswell,5,5,13,PERSON,"People, including fictional"
344,Louise Caldwell,5,23,38,PERSON,"People, including fictional"
344,B.B.,5,53,57,PERSON,"People, including fictional"
344,Vaughan,5,68,75,PERSON,"People, including fictional"
344,Leslie,5,80,86,PERSON,"People, including fictional"
344,A King and Queen of Oude,6,6,30,WORK_OF_ART,"Titles of books, songs, etc."
344,Kingston,6,33,41,PERSON,"People, including fictional"
345,"Friday, November 17, 1922",1,0,25,DATE,Absolute or relative dates or periods
345,Flora Priestley,2,0,15,PERSON,"People, including fictional"
345,Ray,3,0,3,PERSON,"People, including fictional"
345,10 years,4,55,63,DATE,Absolute or relative dates or periods
345,HookeLady Bateman,5,5,22,PERSON,"People, including fictional"
345,MusgraveMr,7,5,15,PERSON,"People, including fictional"
345,Clifford,7,17,25,PERSON,"People, including fictional"
345,CunardHera Priestley,9,4,24,PERSON,"People, including fictional"
345,Acton,10,4,9,PERSON,"People, including fictional"
346,"Saturday, November 18, 1922",1,0,27,DATE,Absolute or relative dates or periods
346,Flora Priestley,2,54,69,PERSON,"People, including fictional"
346,Naimi,3,0,5,PERSON,"People, including fictional"
346,Flora,4,0,5,PERSON,"People, including fictional"
346,Robin Barton,4,49,61,PERSON,"People, including fictional"
346,Erskine Childers,4,66,82,PERSON,"People, including fictional"
346,two,4,88,91,CARDINAL,Numerals that do not fall under another type
346,Mountjoy Prison,4,105,120,FAC,"Buildings, airports, highways, bridges, etc."
346,Irish Republicanism,4,207,226,ORG,"Companies, agencies, institutions, etc."
346,Flora,4,295,300,PERSON,"People, including fictional"
346,Sybil,4,355,360,PERSON,"People, including fictional"
346,yesterday,4,361,370,DATE,Absolute or relative dates or periods
346,Geoffrey,4,496,504,PERSON,"People, including fictional"
346,Mastering our Nerves,4,592,612,WORK_OF_ART,"Titles of books, songs, etc."
346,Westminster,9,38,49,FAC,"Buildings, airports, highways, bridges, etc."
347,"Sunday, November 19, 1922",1,0,25,DATE,Absolute or relative dates or periods
347,SalveminiSalvemini,2,0,18,PERSON,"People, including fictional"
347,B.B.,3,15,19,PERSON,"People, including fictional"
347,Flora,3,24,29,PERSON,"People, including fictional"
347,Salvemini,4,0,9,PERSON,"People, including fictional"
347,evening,4,27,34,TIME,Times smaller than a day
347,England,4,55,62,GPE,"Countries, cities, states"
347,English,5,16,23,LANGUAGE,Any named language
347,English,5,79,86,LANGUAGE,Any named language
347,Westminster Abbey,5,172,189,FAC,"Buildings, airports, highways, bridges, etc."
347,England,5,311,318,GPE,"Countries, cities, states"
348,"Monday, November 20, 1922",1,0,25,DATE,Absolute or relative dates or periods
348,Salvemini,2,14,23,GPE,"Countries, cities, states"
348,Flora,4,0,5,PERSON,"People, including fictional"
348,Erskine Childers,4,33,49,PERSON,"People, including fictional"
348,Flora,4,84,89,PERSON,"People, including fictional"
348,day,4,221,224,DATE,Absolute or relative dates or periods
348,B.B.,5,0,4,PERSON,"People, including fictional"
348,Nicky,5,9,14,PERSON,"People, including fictional"
348,Salvemini,6,12,21,PERSON,"People, including fictional"
348,Letter,6,24,30,WORK_OF_ART,"Titles of books, songs, etc."
348,Falstaff,7,1,9,WORK_OF_ART,"Titles of books, songs, etc."
348,Shrewsbury,7,33,43,GPE,"Countries, cities, states"
348,one,7,199,202,CARDINAL,Numerals that do not fall under another type
348,English,7,225,232,NORP,Nationalities or religious or political groups
348,Brighton,8,91,99,GPE,"Countries, cities, states"
349,"Tuesday, November 21, 1922",1,0,26,DATE,Absolute or relative dates or periods
349,Bode,3,39,43,PERSON,"People, including fictional"
349,Geoffrey,4,0,8,PERSON,"People, including fictional"
349,Stein,5,0,5,PERSON,"People, including fictional"
349,Nicky,6,0,5,PERSON,"People, including fictional"
349,Sybil,6,17,22,PERSON,"People, including fictional"
349,Salvemini,7,12,21,PERSON,"People, including fictional"
349,Letter,7,24,30,WORK_OF_ART,"Titles of books, songs, etc."
349,English,9,44,51,NORP,Nationalities or religious or political groups
349,English,9,84,91,LANGUAGE,Any named language
349,English,9,110,117,LANGUAGE,Any named language
350,"Wednesday, November 22, 1922",1,0,28,DATE,Absolute or relative dates or periods
350,Ross,3,23,27,PERSON,"People, including fictional"
350,B.B.,3,29,33,PERSON,"People, including fictional"
350,Nicky Sybil,3,38,49,PERSON,"People, including fictional"
350,Nicky,3,62,67,PERSON,"People, including fictional"
350,Mario Bacciocchi,3,72,88,PERSON,"People, including fictional"
350,Fiesole,3,131,138,FAC,"Buildings, airports, highways, bridges, etc."
350,Strong’s,3,142,150,ORG,"Companies, agencies, institutions, etc."
350,Trench,3,167,173,PERSON,"People, including fictional"
350,Salvemini,4,12,21,PERSON,"People, including fictional"
350,London,5,229,235,GPE,"Countries, cities, states"
350,Clémenceau,5,260,270,PERSON,"People, including fictional"
350,the Treaty of Versailles,5,291,315,LAW,Named documents made into laws.
350,Lloyd George,5,326,338,PERSON,"People, including fictional"
350,the Treaty of Sèvres,5,361,381,LAW,Named documents made into laws.
350,English,6,19,26,LANGUAGE,Any named language
351,"Thursday, November 23, 1922",1,0,27,DATE,Absolute or relative dates or periods
351,the Via Aretina,3,109,124,FAC,"Buildings, airports, highways, bridges, etc."
351,B.B.,3,175,179,PERSON,"People, including fictional"
351,Prayers’ Common Book,4,33,53,WORK_OF_ART,"Titles of books, songs, etc."
351,English,6,20,27,NORP,Nationalities or religious or political groups
351,November 25,6,281,292,DATE,Absolute or relative dates or periods
352,"Friday, November 24, 1922",1,0,25,DATE,Absolute or relative dates or periods
352,Kitson,3,5,11,PERSON,"People, including fictional"
352,Salvemini,4,0,9,PERSON,"People, including fictional"
352,Kitson,5,5,11,PERSON,"People, including fictional"
352,thousands,5,58,67,CARDINAL,Numerals that do not fall under another type
352,Geoffrey,5,93,101,PERSON,"People, including fictional"
352,Lina,7,0,4,PERSON,"People, including fictional"
352,RossLady Enniskillen,8,5,25,PERSON,"People, including fictional"
352,OjettiMrs,10,0,9,PERSON,"People, including fictional"
352,Henderson,10,20,29,PERSON,"People, including fictional"
352,Marchesa Rosales,11,0,16,PERSON,"People, including fictional"
352,Bagg,12,5,9,PERSON,"People, including fictional"
352,2,13,0,1,CARDINAL,Numerals that do not fall under another type
352,Salvemini,14,5,14,PERSON,"People, including fictional"
352,Jan[uary] 15th,14,38,52,DATE,Absolute or relative dates or periods
352,Cecil Margaret,14,61,75,PERSON,"People, including fictional"
352,Salvemini,14,80,89,PERSON,"People, including fictional"
352,four,15,29,33,CARDINAL,Numerals that do not fall under another type
352,Salvemini,15,74,83,PERSON,"People, including fictional"
353,"Saturday, November 25, 1922",1,0,27,DATE,Absolute or relative dates or periods
353,Naimi,2,18,23,PERSON,"People, including fictional"
353,Salvemini,3,0,9,PERSON,"People, including fictional"
353,the Kitsons,4,0,11,PERSON,"People, including fictional"
353,Ray,6,0,3,PERSON,"People, including fictional"
353,America,6,23,30,GPE,"Countries, cities, states"
353,League of Nations,6,36,53,ORG,"Companies, agencies, institutions, etc."
353,House,7,38,43,ORG,"Companies, agencies, institutions, etc."
353,Harris,8,4,10,PERSON,"People, including fictional"
353,Lina,8,58,62,PERSON,"People, including fictional"
353,Wickham,8,71,78,PERSON,"People, including fictional"
353,Salvemini,9,0,9,PERSON,"People, including fictional"
353,Roman Catholic,10,156,170,NORP,Nationalities or religious or political groups
353,England,10,201,208,GPE,"Countries, cities, states"
354,"Sunday, November 26, 1922",1,0,25,DATE,Absolute or relative dates or periods
354,Naimi,2,0,5,PERSON,"People, including fictional"
354,Kitson,3,13,19,PERSON,"People, including fictional"
354,B.B.,5,16,20,PERSON,"People, including fictional"
354,K.,5,30,32,PERSON,"People, including fictional"
354,Nicky,5,39,44,PERSON,"People, including fictional"
354,Monica,5,49,55,PERSON,"People, including fictional"
