page,text,p,start,end,type,description
278,Barbara,4,0,7,PERSON,"People, including fictional"
278,Heath,4,40,45,FAC,"Buildings, airports, highways, bridges, etc."
279,"Monday, September 13, 1915",2,0,26,DATE,Absolute or relative dates or periods
279,11,2,28,30,CARDINAL,Numerals that do not fall under another type
279,St. Leonard’s Terrace,2,31,52,FAC,"Buildings, airports, highways, bridges, etc."
279,London,2,56,62,GPE,"Countries, cities, states"
279,Henry James,3,2,13,PERSON,"People, including fictional"
279,Santayana,3,18,27,PERSON,"People, including fictional"
279,James,3,43,48,PERSON,"People, including fictional"
279,Karin,4,16,21,PERSON,"People, including fictional"
279,Adrian,4,26,32,PERSON,"People, including fictional"
279,Union of Democratic Control,4,68,95,ORG,"Companies, agencies, institutions, etc."
280,"Tuesday, September 14, 1915",2,0,27,DATE,Absolute or relative dates or periods
280,London,2,29,35,GPE,"Countries, cities, states"
280,Karin,4,0,5,PERSON,"People, including fictional"
280,Ray,4,10,13,PERSON,"People, including fictional"
280,Barbara,4,35,42,PERSON,"People, including fictional"
281,"Wednesday, September 15, 1915",2,0,29,DATE,Absolute or relative dates or periods
281,Paris,2,31,36,GPE,"Countries, cities, states"
281,Julia,4,0,5,PERSON,"People, including fictional"
281,5 hours,4,45,52,TIME,Times smaller than a day
281,Dieppe,4,68,74,GPE,"Countries, cities, states"
281,3.30 a.m,4,143,151,TIME,Times smaller than a day
282,"Thursday, September 16, 1915",2,0,28,DATE,Absolute or relative dates or periods
282,Paris,2,30,35,GPE,"Countries, cities, states"
283,"Friday, September 17, 1915",2,0,26,DATE,Absolute or relative dates or periods
283,5.30,4,11,15,TIME,Times smaller than a day
283,Geoffrey,4,17,25,PERSON,"People, including fictional"
283,BB,4,34,36,PERSON,"People, including fictional"
283,Saturday,5,11,19,DATE,Absolute or relative dates or periods
284,"Saturday, September 18, 1915",2,0,28,DATE,Absolute or relative dates or periods
284,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
284,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
284,Yoi,4,12,15,PERSON,"People, including fictional"
284,Bassiano,4,29,37,PERSON,"People, including fictional"
284,Ross,4,84,88,PERSON,"People, including fictional"
284,Alfred Benn,5,26,37,PERSON,"People, including fictional"
284,Switzerland,5,46,57,GPE,"Countries, cities, states"
284,the 16th,5,61,69,DATE,Absolute or relative dates or periods
284,the morning of the 10th,5,98,121,TIME,Times smaller than a day
284,all summer,5,156,166,DATE,Absolute or relative dates or periods
285,"Sunday, September 19, 1915",2,0,26,DATE,Absolute or relative dates or periods
285,BB,4,2,4,PERSON,"People, including fictional"
285,Bassianos,4,33,42,PERSON,"People, including fictional"
285,the Villa Granduchessa,4,46,68,FAC,"Buildings, airports, highways, bridges, etc."
285,Aristea,5,104,111,PERSON,"People, including fictional"
285,BB,5,186,188,PERSON,"People, including fictional"
286,"Monday, September 20, 1915",2,0,26,DATE,Absolute or relative dates or periods
286,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
286,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
286,Dumont,5,15,21,PERSON,"People, including fictional"
286,Sybil,5,23,28,PERSON,"People, including fictional"
286,2,5,33,34,CARDINAL,Numerals that do not fall under another type
286,One,5,65,68,CARDINAL,Numerals that do not fall under another type
286,Bax,5,123,126,PERSON,"People, including fictional"
286,Gallipoli,5,160,169,GPE,"Countries, cities, states"
287,"Tuesday, September 21, 1915",2,0,27,DATE,Absolute or relative dates or periods
287,Ross,3,10,14,PERSON,"People, including fictional"
287,Bassianos,3,26,35,ORG,"Companies, agencies, institutions, etc."
287,Benn,3,48,52,PERSON,"People, including fictional"
287,Ross,3,81,85,PERSON,"People, including fictional"
287,Yoï,3,122,125,PERSON,"People, including fictional"
287,Geoffrey,3,172,180,PERSON,"People, including fictional"
287,a million,3,227,236,CARDINAL,Numerals that do not fall under another type
288,"Wednesday, September 22, 1915",2,0,29,DATE,Absolute or relative dates or periods
288,these days,3,25,35,DATE,Absolute or relative dates or periods
288,Yoï,5,0,3,PERSON,"People, including fictional"
289,"Thursday, September 23, 1915",2,0,28,DATE,Absolute or relative dates or periods
289,these days,4,25,35,DATE,Absolute or relative dates or periods
289,"September, 1915",5,0,15,DATE,Absolute or relative dates or periods
290,"Friday, September 24, 1915",2,0,26,DATE,Absolute or relative dates or periods
290,Orvieto,2,28,35,GPE,"Countries, cities, states"
290,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
290,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
290,Geoffrey,5,0,8,PERSON,"People, including fictional"
290,Cecil,5,13,18,PERSON,"People, including fictional"
290,11,5,36,38,TIME,Times smaller than a day
290,Villa,5,56,61,FAC,"Buildings, airports, highways, bridges, etc."
290,his hours,5,169,178,TIME,Times smaller than a day
290,one,5,201,204,CARDINAL,Numerals that do not fall under another type
290,Hercules,5,225,233,PERSON,"People, including fictional"
290,Io Giuseppe Catini,7,0,18,PERSON,"People, including fictional"
290,Lucignano,15,19,28,FAC,"Buildings, airports, highways, bridges, etc."
290,Montepulciano,15,33,46,FAC,"Buildings, airports, highways, bridges, etc."
290,Villa Medici,16,20,32,FAC,"Buildings, airports, highways, bridges, etc."
290,Sybil,16,38,43,PERSON,"People, including fictional"
291,"Saturday, September 25, 1915",2,0,28,DATE,Absolute or relative dates or periods
291,Caprarola,2,30,39,GPE,"Countries, cities, states"
291,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
291,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
291,Orvieto,4,13,20,GPE,"Countries, cities, states"
291,Caprarola,4,51,60,GPE,"Countries, cities, states"
291,Baldwin,5,5,12,PERSON,"People, including fictional"
292,"Sunday, September 26, 1915",2,0,26,DATE,Absolute or relative dates or periods
292,Caprarola,2,28,37,GPE,"Countries, cities, states"
292,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
292,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
292,Sutri,5,47,52,GPE,"Countries, cities, states"
293,"Monday, September 27, 1915",2,0,26,DATE,Absolute or relative dates or periods
293,Caprarola,2,28,37,GPE,"Countries, cities, states"
293,Cecil Pinsent,3,0,13,PERSON,"People, including fictional"
293,Geoffrey Scott,3,15,29,PERSON,"People, including fictional"
293,Bomarzo,6,14,21,GPE,"Countries, cities, states"
294,"Tuesday, September 28, 1915",2,0,27,DATE,Absolute or relative dates or periods
294,Caprarola,2,29,38,GPE,"Countries, cities, states"
294,Cecil Pinsent,3,0,13,PERSON,"People, including fictional"
294,Geoffrey Scott,3,15,29,PERSON,"People, including fictional"
294,Soriano,4,13,20,PERSON,"People, including fictional"
294,Bomarzo,4,22,29,PERSON,"People, including fictional"
294,Vignanello,4,34,44,PERSON,"People, including fictional"
294,Bomarzo,4,46,53,PERSON,"People, including fictional"
294,Park,4,60,64,LOC,"Non-GPE locations, mountain ranges, bodies of water"
294,Eastern,4,171,178,NORP,Nationalities or religious or political groups
294,Chinese,4,187,194,NORP,Nationalities or religious or political groups
294,Europe,4,224,230,LOC,"Non-GPE locations, mountain ranges, bodies of water"
294,Baldwin,5,7,14,PERSON,"People, including fictional"
294,Gladys,5,41,47,PERSON,"People, including fictional"
294,14 years,5,110,118,DATE,Absolute or relative dates or periods
294,Gladys,5,241,247,PERSON,"People, including fictional"
294,Titian,6,59,65,PERSON,"People, including fictional"
294,Gladys,6,67,73,PERSON,"People, including fictional"
295,"Wednesday, September 29, 1915",2,0,29,DATE,Absolute or relative dates or periods
295,Grand Hotel Siena,2,31,48,FAC,"Buildings, airports, highways, bridges, etc."
295,Geoffrey Scott,3,16,30,PERSON,"People, including fictional"
295,Caprarola,4,15,24,GPE,"Countries, cities, states"
295,Lake of Bolsena,4,39,54,LOC,"Non-GPE locations, mountain ranges, bodies of water"
295,Monteoliveto,4,60,72,LOC,"Non-GPE locations, mountain ranges, bodies of water"
295,Inez Boisservaire,5,18,35,PERSON,"People, including fictional"
295,Italian,5,67,74,NORP,Nationalities or religious or political groups
295,pro-German,6,9,19,NORP,Nationalities or religious or political groups
295,German,6,87,93,NORP,Nationalities or religious or political groups
295,Allies,6,127,133,NORP,Nationalities or religious or political groups
295,Italian,7,4,11,NORP,Nationalities or religious or political groups
296,"Thursday, September 30, 1915",2,0,28,DATE,Absolute or relative dates or periods
296,Albergo Universo Lucca,2,30,52,FAC,"Buildings, airports, highways, bridges, etc."
296,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
296,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
296,Siena,5,7,12,FAC,"Buildings, airports, highways, bridges, etc."
296,Volterra,5,37,45,FAC,"Buildings, airports, highways, bridges, etc."
296,first,5,75,80,ORDINAL,"""first"", ""second"", etc."
296,Peruzzi,5,132,139,PERSON,"People, including fictional"
296,Laré,6,6,10,PERSON,"People, including fictional"
296,BB,8,2,4,PERSON,"People, including fictional"
296,Sybil,8,13,18,PERSON,"People, including fictional"
296,Today,8,172,177,DATE,Absolute or relative dates or periods
296,2 or 3 days,8,366,377,DATE,Absolute or relative dates or periods
296,HENRI,9,2,7,PERSON,"People, including fictional"
296,French,9,26,32,NORP,Nationalities or religious or political groups
297,"Friday, October 1, 1915",2,0,23,DATE,Absolute or relative dates or periods
297,Albergo Universo Lucca,2,25,47,FAC,"Buildings, airports, highways, bridges, etc."
297,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
297,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
297,today,5,9,14,DATE,Absolute or relative dates or periods
297,6,5,15,16,CARDINAL,Numerals that do not fall under another type
297,XVIII century,5,29,42,DATE,Absolute or relative dates or periods
297,1,5,51,52,CARDINAL,Numerals that do not fall under another type
297,Mansi,5,54,59,GPE,"Countries, cities, states"
297,Diana,5,143,148,PERSON,"People, including fictional"
297,Actaeon,5,153,160,PERSON,"People, including fictional"
297,2,6,0,1,CARDINAL,Numerals that do not fall under another type
297,Villa Torrigiani,6,3,19,FAC,"Buildings, airports, highways, bridges, etc."
297,3,6,122,123,CARDINAL,Numerals that do not fall under another type
297,Villa dei Vescovi,6,125,142,FAC,"Buildings, airports, highways, bridges, etc."
297,4,6,227,228,CARDINAL,Numerals that do not fall under another type
297,Villa della Principessa,6,230,253,FAC,"Buildings, airports, highways, bridges, etc."
297,Bourbon,6,274,281,ORG,"Companies, agencies, institutions, etc."
297,Principe di Capua,6,290,307,PERSON,"People, including fictional"
297,40 years,6,317,325,DATE,Absolute or relative dates or periods
297,all day,6,403,410,DATE,Absolute or relative dates or periods
297,6 till sunset,6,416,429,TIME,Times smaller than a day
297,5,6,675,676,CARDINAL,Numerals that do not fall under another type
297,Villa Rossellini,6,678,694,FAC,"Buildings, airports, highways, bridges, etc."
297,6,6,716,717,CARDINAL,Numerals that do not fall under another type
297,Villa Bernardini,6,719,735,FAC,"Buildings, airports, highways, bridges, etc."
298,"Saturday, October 2, 1915",2,0,25,DATE,Absolute or relative dates or periods
298,Villa Bice Marina di Pisa,2,27,52,FAC,"Buildings, airports, highways, bridges, etc."
298,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
298,Collodi,5,16,23,GPE,"Countries, cities, states"
298,the morning,5,27,38,TIME,Times smaller than a day
298,Pescia,5,127,133,GPE,"Countries, cities, states"
298,Cecil,5,139,144,PERSON,"People, including fictional"
298,Florence,5,152,160,GPE,"Countries, cities, states"
298,Geoffrey,5,170,178,PERSON,"People, including fictional"
298,Massa,5,196,201,GPE,"Countries, cities, states"
298,the Zona di Guerra,5,234,252,FAC,"Buildings, airports, highways, bridges, etc."
298,Mascha,5,279,285,PERSON,"People, including fictional"
298,Arthur Travers-Borgström,5,303,327,PERSON,"People, including fictional"
298,a month,5,403,410,DATE,Absolute or relative dates or periods
298,first,5,421,426,ORDINAL,"""first"", ""second"", etc."
298,2,5,454,455,CARDINAL,Numerals that do not fall under another type
299,"Sunday, October 3, 1915",2,0,23,DATE,Absolute or relative dates or periods
299,Villa Bice Marina di Pisa,2,25,50,FAC,"Buildings, airports, highways, bridges, etc."
299,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
299,Mascha,5,25,31,PERSON,"People, including fictional"
299,Frigido,5,75,82,LOC,"Non-GPE locations, mountain ranges, bodies of water"
299,Geoffrey,5,84,92,PERSON,"People, including fictional"
299,Algar,5,129,134,PERSON,"People, including fictional"
300,"Monday, October 4, 1915",2,0,23,DATE,Absolute or relative dates or periods
300,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
300,Loesers,4,16,23,PERSON,"People, including fictional"
300,the morning,4,27,38,TIME,Times smaller than a day
300,German,4,54,60,NORP,Nationalities or religious or political groups
300,all day,4,90,97,DATE,Absolute or relative dates or periods
300,Milda,4,125,130,WORK_OF_ART,"Titles of books, songs, etc."
300,Barbar,4,168,174,PERSON,"People, including fictional"
300,Lina,5,15,19,PERSON,"People, including fictional"
300,Viareggio,5,23,32,FAC,"Buildings, airports, highways, bridges, etc."
300,two,5,49,52,CARDINAL,Numerals that do not fall under another type
301,"Tuesday, October 5, 1915",2,0,24,DATE,Absolute or relative dates or periods
301,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
301,BB,6,0,2,PERSON,"People, including fictional"
301,Villa Medici,6,18,30,FAC,"Buildings, airports, highways, bridges, etc."
301,Umberto Simoneschi,6,56,74,PERSON,"People, including fictional"
312,"Saturday, October 16, 1915",2,0,26,DATE,Absolute or relative dates or periods
312,Cecil,5,0,5,PERSON,"People, including fictional"
312,Geoffrey,5,10,18,PERSON,"People, including fictional"
312,Pistoia,5,40,47,GPE,"Countries, cities, states"
312,Capecchi,5,54,62,PERSON,"People, including fictional"
312,two,7,4,7,CARDINAL,Numerals that do not fall under another type
312,Hultons,7,13,20,PERSON,"People, including fictional"
313,"Sunday, October 17, 1915",2,0,24,DATE,Absolute or relative dates or periods
313,BB,3,12,14,PERSON,"People, including fictional"
313,Geoffrey,3,19,27,PERSON,"People, including fictional"
313,the Madonna del Sasso,3,31,52,FAC,"Buildings, airports, highways, bridges, etc."
313,the year,3,81,89,DATE,Absolute or relative dates or periods
314,"Monday, October 18, 1915",2,0,24,DATE,Absolute or relative dates or periods
314,Ross,3,10,14,PERSON,"People, including fictional"
314,Dumonts,3,33,40,PERSON,"People, including fictional"
314,Horne,3,57,62,PERSON,"People, including fictional"
314,Palazzo,3,139,146,FAC,"Buildings, airports, highways, bridges, etc."
314,a Carlo Dolci,3,176,189,PERSON,"People, including fictional"
314,Yoï,3,349,352,PERSON,"People, including fictional"
314,4th,3,421,424,ORDINAL,"""first"", ""second"", etc."
314,Nello,3,462,467,PERSON,"People, including fictional"
315,"Tuesday, October 19, 1915",2,0,25,DATE,Absolute or relative dates or periods
315,Donnino,4,122,129,PERSON,"People, including fictional"
315,the afternoon,5,5,18,TIME,Times smaller than a day
315,BB,5,26,28,PERSON,"People, including fictional"
315,Sybil,5,39,44,PERSON,"People, including fictional"
315,Fiesole,5,116,123,GPE,"Countries, cities, states"
315,Bassianos,5,174,183,PERSON,"People, including fictional"
315,Henri,6,50,55,PERSON,"People, including fictional"
315,one,6,106,109,CARDINAL,Numerals that do not fall under another type
316,"Wednesday, October 20, 1915",2,0,27,DATE,Absolute or relative dates or periods
316,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
316,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
316,Irene Law,5,1,10,PERSON,"People, including fictional"
316,Placci,5,15,21,PERSON,"People, including fictional"
316,the Madonna del Sasso,5,65,86,FAC,"Buildings, airports, highways, bridges, etc."
316,S. Brigida,5,95,105,FAC,"Buildings, airports, highways, bridges, etc."
316,Italy,5,153,158,GPE,"Countries, cities, states"
316,Balkans,5,198,205,LOC,"Non-GPE locations, mountain ranges, bodies of water"
316,Balkanic,5,253,261,NORP,Nationalities or religious or political groups
316,Sybil,6,22,27,PERSON,"People, including fictional"
316,Irene,6,32,37,PERSON,"People, including fictional"
317,"Thursday, October 21, 1915",2,0,26,DATE,Absolute or relative dates or periods
317,Bassianos,4,6,15,PERSON,"People, including fictional"
317,BB,4,54,56,PERSON,"People, including fictional"
317,Sybil,4,71,76,PERSON,"People, including fictional"
317,Geoffrey,4,81,89,PERSON,"People, including fictional"
317,Ross,5,7,11,PERSON,"People, including fictional"
317,Dowdeswells,5,20,31,PERSON,"People, including fictional"
318,"Friday, October 22, 1915",2,0,24,DATE,Absolute or relative dates or periods
318,Travers,4,6,13,PERSON,"People, including fictional"
318,BB,4,52,54,PERSON,"People, including fictional"
318,Sybil,4,66,71,PERSON,"People, including fictional"
318,Cecil,5,27,32,PERSON,"People, including fictional"
318,All these years,5,88,103,DATE,Absolute or relative dates or periods
318,BB,5,167,169,PERSON,"People, including fictional"
318,Geoffrey,5,215,223,PERSON,"People, including fictional"
318,Ray,6,2,5,PERSON,"People, including fictional"
318,Friday,6,32,38,DATE,Absolute or relative dates or periods
318,Hill Cottage,6,41,53,FAC,"Buildings, airports, highways, bridges, etc."
319,"Saturday, October 23, 1915",2,0,26,DATE,Absolute or relative dates or periods
319,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
319,BB,4,14,16,PERSON,"People, including fictional"
319,Geoffrey,4,21,29,PERSON,"People, including fictional"
319,A most wonderful day,4,49,69,DATE,Absolute or relative dates or periods
319,Hultons,5,4,11,PERSON,"People, including fictional"
319,Reggie Temple,5,16,29,PERSON,"People, including fictional"
319,Herbert Horne,5,73,86,PERSON,"People, including fictional"
319,every day,5,87,96,DATE,Absolute or relative dates or periods
319,4 years,5,101,108,DATE,Absolute or relative dates or periods
319,1-5 hours,5,128,137,TIME,Times smaller than a day
319,about a year ago,5,171,187,DATE,Absolute or relative dates or periods
319,Horne,5,275,280,PERSON,"People, including fictional"
320,"Sunday, October 24, 1915",2,0,24,DATE,Absolute or relative dates or periods
320,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
320,Naima,3,16,21,GPE,"Countries, cities, states"
320,Blackes,5,6,13,PERSON,"People, including fictional"
320,second,5,30,36,ORDINAL,"""first"", ""second"", etc."
320,French,5,49,55,NORP,Nationalities or religious or political groups
320,Balkan,6,50,56,NORP,Nationalities or religious or political groups
320,BB,7,2,4,PERSON,"People, including fictional"
320,Naima,7,9,14,PERSON,"People, including fictional"
320,Monte Morello,7,26,39,FAC,"Buildings, airports, highways, bridges, etc."
320,Geoffrey,7,45,53,PERSON,"People, including fictional"
320,Enniskillen,7,106,117,PERSON,"People, including fictional"
321,"Monday, October 25, 1915",2,0,24,DATE,Absolute or relative dates or periods
321,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
321,BB,5,37,39,PERSON,"People, including fictional"
321,Sybil,5,53,58,PERSON,"People, including fictional"
321,Geoffrey,5,64,72,PERSON,"People, including fictional"
321,Ross,5,108,112,PERSON,"People, including fictional"
321,Geoffrey,5,114,122,PERSON,"People, including fictional"
321,Salvemini,6,2,11,PERSON,"People, including fictional"
321,Luchaire,6,23,31,PERSON,"People, including fictional"
321,evening,6,55,62,TIME,Times smaller than a day
321,North,6,76,81,LOC,"Non-GPE locations, mountain ranges, bodies of water"
321,Italian,6,225,232,NORP,Nationalities or religious or political groups
321,Trentino,6,287,295,GPE,"Countries, cities, states"
321,Trieste,6,299,306,GPE,"Countries, cities, states"
321,Salvemini,6,358,367,PERSON,"People, including fictional"
321,Italy,6,391,396,GPE,"Countries, cities, states"
321,Balkans,6,424,431,LOC,"Non-GPE locations, mountain ranges, bodies of water"
322,"Tuesday, October 25, 1915",2,0,25,DATE,Absolute or relative dates or periods
322,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
322,Villino,4,2,9,PERSON,"People, including fictional"
322,Aristea,4,30,37,PERSON,"People, including fictional"
322,morning,4,78,85,TIME,Times smaller than a day
322,Ross,5,14,18,PERSON,"People, including fictional"
322,the afternoon,5,25,38,TIME,Times smaller than a day
322,Mascha,5,137,143,PERSON,"People, including fictional"
322,Villari,5,174,181,PERSON,"People, including fictional"
322,Salvemini,5,195,204,PERSON,"People, including fictional"
322,Sybil,6,2,7,PERSON,"People, including fictional"
323,"Wednesday, October 27, 1915",2,0,27,DATE,Absolute or relative dates or periods
323,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
323,Geoffrey,5,2,10,PERSON,"People, including fictional"
323,Bernard,7,2,9,PERSON,"People, including fictional"
323,Careggi,7,32,39,LOC,"Non-GPE locations, mountain ranges, bodies of water"
323,25 years,7,133,141,DATE,Absolute or relative dates or periods
323,Bassianos,8,12,21,PERSON,"People, including fictional"
323,only 4 days old,9,45,60,DATE,Absolute or relative dates or periods
323,Geoffrey,10,2,10,PERSON,"People, including fictional"
323,Villa Medici,10,21,33,FAC,"Buildings, airports, highways, bridges, etc."
324,"Thursday, October 28, 1915",3,0,26,DATE,Absolute or relative dates or periods
324,2 years ago,5,23,34,DATE,Absolute or relative dates or periods
324,Brides-les-Bains,5,41,57,ORG,"Companies, agencies, institutions, etc."
324,Bath,5,74,78,EVENT,"Named hurricanes, battles, wars, sports events, etc."
324,Naima,5,133,138,PERSON,"People, including fictional"
324,Kundan Lal’s,5,146,158,PERSON,"People, including fictional"
324,1890-94,6,31,38,DATE,Absolute or relative dates or periods
324,BB,7,2,4,PERSON,"People, including fictional"
324,Sybil,7,18,23,PERSON,"People, including fictional"
324,Geoffrey,7,25,33,PERSON,"People, including fictional"
324,Mascha,7,51,57,PERSON,"People, including fictional"
324,Marcella Michela,7,78,94,PERSON,"People, including fictional"
325,"Friday, October 29, 1915",2,0,24,DATE,Absolute or relative dates or periods
325,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
325,Bernard,4,57,64,PERSON,"People, including fictional"
325,Sybil,4,117,122,PERSON,"People, including fictional"
325,Geoffrey,4,127,135,PERSON,"People, including fictional"
325,Bernard,4,242,249,PERSON,"People, including fictional"
326,"Saturday, October 30, 1915",2,0,26,DATE,Absolute or relative dates or periods
326,Naima Lofroth,3,0,13,PERSON,"People, including fictional"
326,noon,4,12,16,TIME,Times smaller than a day
326,Bernard,4,31,38,PERSON,"People, including fictional"
326,Sybil,4,56,61,PERSON,"People, including fictional"
326,Naima,4,63,68,PERSON,"People, including fictional"
326,Aristea,4,84,91,ORG,"Companies, agencies, institutions, etc."
326,30000 francs,4,128,140,MONEY,"Monetary values, including unit"
326,Villa Medici,5,30,42,FAC,"Buildings, airports, highways, bridges, etc."
326,1895,7,62,66,DATE,Absolute or relative dates or periods
326,BB,7,150,152,PERSON,"People, including fictional"
327,"Sunday, October 31, 1915",2,0,24,DATE,Absolute or relative dates or periods
327,Dumonts,4,6,13,PERSON,"People, including fictional"
327,Janet,4,66,71,PERSON,"People, including fictional"
327,next spring,4,125,136,DATE,Absolute or relative dates or periods
327,first,4,165,170,ORDINAL,"""first"", ""second"", etc."
327,Indian,5,44,50,NORP,Nationalities or religious or political groups
328,"Monday, November 1, 1915",2,0,24,DATE,Absolute or relative dates or periods
328,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
328,Villino,4,10,17,ORG,"Companies, agencies, institutions, etc."
328,Roselmini,4,33,42,PERSON,"People, including fictional"
328,Ammannati,4,76,85,PERSON,"People, including fictional"
328,Luchaire,4,210,218,PERSON,"People, including fictional"
328,Marcella Michela,4,241,257,PERSON,"People, including fictional"
328,Luchaire,4,361,369,PERSON,"People, including fictional"
328,midnight,4,382,390,TIME,Times smaller than a day
329,"Tuesday, November 2, 1915",2,0,25,DATE,Absolute or relative dates or periods
329,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
329,Villa Pisa,5,22,32,GPE,"Countries, cities, states"
329,Pavletti,5,118,126,PERSON,"People, including fictional"
329,Ambrogio Lorenzetti,5,168,187,PERSON,"People, including fictional"
329,Gravina,6,6,13,PERSON,"People, including fictional"
329,Germany,6,81,88,GPE,"Countries, cities, states"
329,England,6,150,157,GPE,"Countries, cities, states"
329,Europe,6,174,180,LOC,"Non-GPE locations, mountain ranges, bodies of water"
329,Germany,6,208,215,GPE,"Countries, cities, states"
329,Roselminis,7,10,20,PERSON,"People, including fictional"
330,"Wednesday, November 3, 1915",2,0,27,DATE,Absolute or relative dates or periods
330,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
330,BB,4,2,4,PERSON,"People, including fictional"
330,the day,4,73,80,DATE,Absolute or relative dates or periods
330,Ross,5,14,18,PERSON,"People, including fictional"
330,Dumonts,5,37,44,PERSON,"People, including fictional"
330,Geoffrey,6,25,33,PERSON,"People, including fictional"
330,Bernard,6,38,45,PERSON,"People, including fictional"
330,Sybil,7,2,7,PERSON,"People, including fictional"
330,Irene,7,12,17,PERSON,"People, including fictional"
330,Cecil,7,22,27,PERSON,"People, including fictional"
330,Carlo,7,32,37,PERSON,"People, including fictional"
330,Ady Placci,7,42,52,PERSON,"People, including fictional"
330,evening,7,86,93,TIME,Times smaller than a day
330,Sybil,7,126,131,PERSON,"People, including fictional"
331,"Thursday, November 4, 1915",2,0,26,DATE,Absolute or relative dates or periods
331,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
331,the morning,5,10,21,TIME,Times smaller than a day
331,Bernard,5,27,34,PERSON,"People, including fictional"
331,the afternoon,5,60,73,TIME,Times smaller than a day
331,one,5,162,165,CARDINAL,Numerals that do not fall under another type
331,BB,6,2,4,PERSON,"People, including fictional"
331,Cecil,6,16,21,PERSON,"People, including fictional"
331,Percy Lubbock,6,49,62,PERSON,"People, including fictional"
331,Times,6,133,138,WORK_OF_ART,"Titles of books, songs, etc."
331,Dutch,6,145,150,NORP,Nationalities or religious or political groups
331,Times,6,219,224,WORK_OF_ART,"Titles of books, songs, etc."
331,Germany,6,240,247,GPE,"Countries, cities, states"
331,Bïslow,6,323,329,PERSON,"People, including fictional"
331,Switzerland,6,339,350,GPE,"Countries, cities, states"
332,"Friday, November 5, 1915",2,0,24,DATE,Absolute or relative dates or periods
332,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
332,1:30,5,40,44,TIME,Times smaller than a day
332,6,5,77,78,TIME,Times smaller than a day
332,Sybil,6,0,5,PERSON,"People, including fictional"
332,BB,6,18,20,PERSON,"People, including fictional"
332,Geoffrey,7,0,8,PERSON,"People, including fictional"
332,Sybil,7,20,25,PERSON,"People, including fictional"
332,Ray,8,8,11,PERSON,"People, including fictional"
332,Karin,8,16,21,PERSON,"People, including fictional"
332,1000,8,38,42,CARDINAL,Numerals that do not fall under another type
332,Lill,8,54,58,PERSON,"People, including fictional"
332,Bontbright,8,76,86,ORG,"Companies, agencies, institutions, etc."
332,New York,8,90,98,GPE,"Countries, cities, states"
332,BB,9,2,4,PERSON,"People, including fictional"
332,Greene,9,28,34,PERSON,"People, including fictional"
332,3 months,9,41,49,DATE,Absolute or relative dates or periods
333,"Saturday, November 6, 1915",2,0,26,DATE,Absolute or relative dates or periods
333,BB,5,12,14,PERSON,"People, including fictional"
333,the Careggi hill,5,18,34,LOC,"Non-GPE locations, mountain ranges, bodies of water"
333,Bassianos,5,50,59,PERSON,"People, including fictional"
333,Mascha,5,68,74,PERSON,"People, including fictional"
333,Vida Bispham,6,2,14,PERSON,"People, including fictional"
333,Riccardo Daddi,6,31,45,PERSON,"People, including fictional"
333,francs,6,200,206,MONEY,"Monetary values, including unit"
333,BB,7,2,4,PERSON,"People, including fictional"
333,Sybil,7,15,20,PERSON,"People, including fictional"
334,"Sunday, November 7, 1915",2,0,24,DATE,Absolute or relative dates or periods
334,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
334,Naima Lofroth,3,16,29,PERSON,"People, including fictional"
334,St. Martin’s summer,5,32,51,EVENT,"Named hurricanes, battles, wars, sports events, etc."
334,this morning,6,43,55,TIME,Times smaller than a day
334,Geoffrey,6,108,116,PERSON,"People, including fictional"
